width,q,F,iterationNumber,seed,s_max,s_mean,is_frozen,steps_to_freeze,N
20,15,3,421,445514613,0.2125,0.0063694267515923,True,917409,
20,10,3,251,442893169,0.285,0.010752688172043,True,626402,
20,28,3,188,448332675,0.0125,0.0031746031746031,True,71911,
20,24,3,145,445514616,0.03,0.0033670033670033,True,135637,
20,27,3,60,389088071,0.0225,0.0033222591362126,True,103580,
20,10,3,207,442631026,0.5025,0.0188679245283018,True,1009291,
20,9,3,460,396624715,0.895,0.0909090909090909,True,1137254,
20,8,3,80,341050136,0.9975,0.5,True,1707832,
20,22,3,379,445514623,0.0175,0.0033444816053511,True,75132,
20,26,3,23,388301637,0.025,0.0032894736842105,True,101580,
20,11,3,93,386401094,0.385,0.0277777777777777,True,1327140,
20,29,3,78,390660946,0.0125,0.0032362459546925,True,68096,
20,25,3,176,446497661,0.0375,0.003690036900369,True,222516,
20,23,3,208,444859255,0.0175,0.0036363636363636,True,76971,
20,25,3,396,447153025,0.0175,0.0033333333333333,True,91572,
20,14,3,462,445580153,0.1175,0.0078125,True,611085,
20,26,3,72,388891465,0.035,0.0034364261168384,True,153736,
20,10,3,370,443286387,0.83,0.04,True,2234379,
20,6,3,23,339542803,1.0,1.0,True,713500,
20,27,3,240,446956407,0.02,0.0033333333333333,True,86377,
20,15,3,215,445252470,0.08,0.0051020408163265,True,732997,
20,18,3,222,446759799,0.03,0.0042918454935622,True,145126,
20,28,3,190,447939452,0.0275,0.0032894736842105,True,140039,
20,6,3,363,395051850,0.9825,0.3333333333333333,True,835455,
20,15,3,58,388039499,0.0725,0.005,True,334901,
20,5,3,234,394003270,1.0,1.0,True,1190970,
20,6,3,12,339346193,0.99,0.5,True,1422674,
20,30,3,491,444990329,0.0125,0.0033444816053511,True,85085,
20,24,3,348,446104445,0.015,0.0033670033670033,True,93217,
20,18,3,436,447546238,0.0225,0.0039370078740157,True,110355,
20,8,3,82,341181210,0.93,0.25,True,1076045,
20,20,3,66,386270022,0.045,0.0038167938931297,True,131660,
20,12,3,239,444203897,0.145,0.0062893081761006,True,433488,
20,18,3,158,447349631,0.0275,0.0041493775933609,True,99554,
20,6,3,458,395445071,0.9575,0.5,True,1174410,
20,24,3,85,388301643,0.04,0.0035335689045936,True,137145,
20,5,3,249,394462028,1.0,1.0,True,568933,
20,8,3,202,395051844,0.9925,0.25,True,951526,
20,11,3,184,443810679,0.615,0.0185185185185185,True,819551,
20,16,3,459,446956417,0.115,0.0057803468208092,True,396798,
20,18,3,392,447873919,0.045,0.0042016806722689,True,104453,
20,28,3,473,448463744,0.0125,0.003125,True,61343,
20,23,3,419,445449083,0.02,0.0034364261168384,True,77399,
20,16,3,170,446038903,0.13,0.0060240963855421,True,694320,
20,23,3,163,445121399,0.055,0.003690036900369,True,291181,
20,30,3,276,444662650,0.0175,0.0030395136778115,True,73277,
20,24,3,469,446628737,0.0175,0.0034246575342465,True,66276,
20,12,3,355,444400504,0.2525,0.0075187969924812,True,1511941,
20,16,3,174,446301051,0.1,0.005524861878453,True,352042,
20,8,3,407,395772747,0.9975,0.5,True,1382879,
20,28,3,211,447153014,0.025,0.003257328990228,True,76138,
20,11,3,404,443351922,0.7775,0.0416666666666666,True,1164245,
20,30,3,283,444597112,0.025,0.0033670033670033,True,76222,
20,13,3,332,444466036,0.14,0.006578947368421,True,337974,
20,17,3,241,446432119,0.045,0.0043103448275862,True,126513,
20,23,3,79,387973965,0.0175,0.0035714285714285,True,73372,
20,29,3,138,448201599,0.035,0.0031746031746031,True,118034,
20,13,3,270,444662645,0.1625,0.0064516129032258,True,342570,
20,7,3,117,394789704,0.9825,0.5,True,1227536,
20,20,3,239,443745144,0.09,0.0046511627906976,True,286800,
20,18,3,473,447873919,0.045,0.0042016806722689,True,104453,
20,16,3,184,446432124,0.075,0.0050761421319796,True,295749,
20,17,3,355,447021949,0.055,0.0047169811320754,True,256654,
20,25,3,266,446563197,0.02,0.0032786885245901,True,83492,
20,17,3,0,333251344,0.06,0.0041322314049586,True,226303,
20,5,3,129,394003273,1.0,1.0,True,1389627,
20,4,3,372,394068808,1.0,1.0,True,1067936,
20,8,3,418,395969357,0.995,0.5,True,1486574,
20,7,3,400,394789699,1.0,1.0,True,1283334,
20,24,3,30,387318593,0.0325,0.0034013605442176,True,126974,
20,17,3,224,446366584,0.0375,0.0040816326530612,True,102556,
20,30,3,55,386597701,0.0225,0.0031545741324921,True,90034,
20,18,3,146,447087484,0.0625,0.00418410041841,True,152491,
20,10,3,479,444072829,0.8725,0.0588235294117647,True,1201662,
20,21,3,464,444728185,0.015,0.0036231884057971,True,72666,
20,22,3,67,387253065,0.0375,0.0037453183520599,True,185792,
20,6,3,339,395051853,1.0,1.0,True,854025,
20,14,3,107,444531573,0.0425,0.005181347150259,True,240265,
20,20,3,390,444138358,0.0275,0.0040160642570281,True,120675,
20,7,3,156,395248459,0.935,0.5,True,1504331,
20,5,3,271,394330951,1.0,1.0,True,845498,
20,13,3,438,445055867,0.245,0.008,True,498718,
20,28,3,23,389219143,0.0175,0.0031948881789137,True,88417,
20,16,3,166,446301052,0.0875,0.0048780487804878,True,317268,
20,6,3,62,340001558,0.9975,0.5,True,1378678,
20,24,3,51,387646276,0.0375,0.0032679738562091,True,110693,
20,29,3,195,448791426,0.0125,0.0031645569620253,True,66019,
20,24,3,350,445711222,0.0175,0.0036764705882352,True,96108,
20,19,3,345,447939454,0.03,0.0042194092827004,True,95138,
20,22,3,208,444334966,0.025,0.0035087719298245,True,102497,
20,29,3,417,448463743,0.0275,0.0033333333333333,True,111449,
20,26,3,336,446890876,0.02,0.0032894736842105,True,109234,
20,15,3,307,445449080,0.055,0.0046082949308755,True,130381,
20,5,3,432,394265414,1.0,1.0,True,1021001,
20,5,3,159,394396492,1.0,1.0,True,576238,
20,26,3,351,446825337,0.03,0.0033783783783783,True,110768,
20,5,3,485,395117390,1.0,1.0,True,530289,
20,5,3,166,394330954,1.0,1.0,True,882863,
20,17,3,39,388760396,0.0325,0.0044444444444444,True,166393,
20,13,3,400,444138352,0.59,0.0114942528735632,True,1742482,
20,21,3,350,444138355,0.02,0.0033444816053511,True,89660,
20,22,3,497,445842304,0.0325,0.0037037037037037,True,104426,
20,14,3,221,444597106,0.115,0.0055555555555555,True,847229,
20,8,3,121,395051844,0.9925,0.25,True,951526,
20,6,3,351,394789703,0.8225,0.5,True,1060773,
20,30,3,269,444728188,0.015,0.0033112582781456,True,63756,
20,29,3,291,448725887,0.025,0.0031446540880503,True,129148,
20,21,3,436,444466040,0.055,0.0039840637450199,True,191743,
20,7,3,168,395510606,0.985,0.5,True,1041654,
20,5,3,490,394920778,1.0,1.0,True,1231543,
20,27,3,152,447021945,0.02,0.0033333333333333,True,90512,
20,28,3,491,448594816,0.0325,0.0035587188612099,True,86033,
20,7,3,371,395576138,1.0,1.0,True,2240117,
20,30,3,405,444072820,0.015,0.003076923076923,True,68080,
20,25,3,84,388694859,0.0175,0.0033222591362126,True,78047,
20,14,3,170,444990325,0.16,0.0057803468208092,True,564846,
20,7,3,482,395969357,0.96,0.25,True,850194,
20,6,3,380,395117385,1.0,1.0,True,1496677,
20,23,3,102,444269424,0.02,0.0033333333333333,True,82106,
20,16,3,292,446628732,0.03,0.0038461538461538,True,119770,
20,14,3,122,444466034,0.0725,0.0057803468208092,True,358237,
20,14,3,121,444400497,0.055,0.0052631578947368,True,407920,
20,23,3,320,444793714,0.025,0.0033003300330033,True,91734,
20,7,3,125,394789703,0.935,0.25,True,1347116,
20,15,3,272,445842297,0.0575,0.0055555555555555,True,173746,
20,9,3,30,340853524,0.8,0.0909090909090909,True,1005247,
20,29,3,18,389874508,0.0225,0.0031948881789137,True,69287,
20,28,3,325,447742844,0.0125,0.0032154340836012,True,68017,
20,21,3,225,443876212,0.06,0.00418410041841,True,168852,
20,4,3,190,393806662,1.0,1.0,True,1666220,
20,18,3,340,447087480,0.045,0.0044642857142857,True,236533,
20,29,3,306,448070524,0.0175,0.0031152647975077,True,62883,
20,13,3,351,444662645,0.1625,0.0064516129032258,True,342570,
20,8,3,276,396231503,0.9825,0.1428571428571428,True,876137,
20,8,3,481,396428109,0.98,0.25,True,1311356,
20,16,3,207,445776760,0.045,0.0044052863436123,True,126404,
20,5,3,228,394134345,1.0,1.0,True,685264,
20,28,3,2,334234388,0.0225,0.0033222591362126,True,119444,
20,10,3,260,442958705,0.98,0.2,True,1545543,
20,13,3,372,444990328,0.1775,0.0066225165562913,True,703505,
20,22,3,278,445252477,0.0125,0.0034602076124567,True,68154,
20,29,3,451,448594813,0.015,0.0031645569620253,True,63418,
20,23,3,312,444793715,0.0175,0.0035971223021582,True,94365,
20,16,3,461,446563194,0.075,0.004524886877828,True,546585,
20,22,3,83,387253063,0.0475,0.0037453183520599,True,106398,
20,30,3,223,443810674,0.02,0.0030864197530864,True,71142,
20,27,3,339,447611776,0.0225,0.0033222591362126,True,120327,
20,8,3,17,340591384,0.9425,0.125,True,1403167,
20,20,3,196,444138362,0.035,0.0039840637450199,True,127684,
20,29,3,121,447611767,0.03,0.0032786885245901,True,62856,
20,4,3,376,394330956,1.0,1.0,True,1147544,
20,21,3,499,445449089,0.025,0.0034602076124567,True,97807,
20,13,3,71,386925380,0.0725,0.0054347826086956,True,247034,
20,15,3,16,387384133,0.0575,0.0050761421319796,True,242513,
20,14,3,353,445318008,0.085,0.005813953488372,True,341663,
20,30,3,184,444466040,0.0175,0.0030864197530864,True,64126,
20,13,3,443,444859255,0.3375,0.0117647058823529,True,721280,
20,9,3,31,340919061,0.9625,0.1666666666666666,True,792010,
20,23,3,447,445711228,0.025,0.0035587188612099,True,96137,
20,20,3,412,443417457,0.0325,0.0038022813688212,True,150108,
20,25,3,104,445449076,0.0175,0.003257328990228,True,108147,
20,29,3,422,448267131,0.0125,0.0032467532467532,True,68468,
20,6,3,412,394527557,1.0,1.0,True,1342004,
20,21,3,419,444400505,0.0225,0.003610108303249,True,73434,
20,27,3,123,446694263,0.01,0.0031948881789137,True,68652,
20,4,3,449,394330957,1.0,1.0,True,558071,
20,10,3,216,442696562,0.705,0.0333333333333333,True,1186006,
20,18,3,190,447349627,0.0775,0.0042194092827004,True,373050,
20,14,3,2,332202767,0.0625,0.0046948356807511,True,228065,
20,28,3,485,448725891,0.0175,0.0032679738562091,True,63537,
20,29,3,176,448594817,0.0225,0.0032786885245901,True,75995,
20,15,3,330,445383540,0.0425,0.0042918454935622,True,132609,
20,26,3,462,447218556,0.08,0.003610108303249,True,422539,
20,22,3,274,444990329,0.0475,0.0038022813688212,True,101518,
20,21,3,473,444793721,0.0225,0.003610108303249,True,95868,
20,14,3,364,445514618,0.0375,0.0051546391752577,True,158519,
20,29,3,416,448398206,0.0175,0.0031347962382445,True,57053,
20,22,3,438,445121403,0.0175,0.003584229390681,True,69653,
20,21,3,137,443941750,0.035,0.0037453183520599,True,107239,
20,10,3,186,443417464,0.605,0.027027027027027,True,1545691,
20,17,3,438,447153023,0.0375,0.0040160642570281,True,151177,
20,16,3,51,388039493,0.0675,0.0048309178743961,True,196929,
20,28,3,351,447873915,0.0125,0.0034013605442176,True,61242,
20,9,3,214,395838280,0.895,0.125,True,889286,
20,26,3,167,446956414,0.02,0.0034129692832764,True,96938,
20,23,3,390,445711225,0.03,0.0038022813688212,True,140866,
20,8,3,205,395248455,0.9175,0.5,True,1539233,
20,14,3,173,445186936,0.075,0.0052910052910052,True,195113,
20,27,3,43,389022536,0.0275,0.0030864197530864,True,83892,
20,19,3,122,447087479,0.03,0.0039525691699604,True,117022,
20,15,3,400,445186930,0.045,0.0045454545454545,True,236727,
20,28,3,202,447087478,0.015,0.0033670033670033,True,71786,
20,15,3,232,445318005,0.04,0.0045045045045045,True,187214,
20,19,3,74,389874509,0.0275,0.0039370078740157,True,122431,
20,28,3,329,448004992,0.0175,0.0033670033670033,True,90199,
20,11,3,109,443089780,0.665,0.0303030303030303,True,1218423,
20,23,3,148,445186938,0.0225,0.0034965034965034,True,85989,
20,17,3,444,447021948,0.0375,0.00418410041841,True,144753,
20,25,3,234,446038904,0.02,0.0033898305084745,True,70670,
20,18,3,297,448004995,0.035,0.0038910505836575,True,139606,
20,28,3,261,447808379,0.0275,0.0032362459546925,True,125937,
20,13,3,335,444662647,0.2,0.0063291139240506,True,424860,
20,4,3,145,393478982,1.0,1.0,True,1085598,
20,30,3,266,444531577,0.025,0.0031746031746031,True,95974,
20,14,3,184,445383546,0.0625,0.0052083333333333,True,219944,
20,5,3,175,394396490,1.0,1.0,True,811385,
20,17,3,212,446104437,0.0375,0.0046728971962616,True,128664,
20,26,3,381,447218556,0.08,0.003610108303249,True,422539,
20,21,3,205,443614066,0.03,0.0037878787878787,True,133637,
20,8,3,297,396559186,0.9675,0.2,True,1012507,
20,21,3,210,443417454,0.0325,0.0035714285714285,True,132160,
20,7,3,440,395313991,1.0,1.0,True,1191634,
20,26,3,305,446432120,0.0175,0.0032154340836012,True,92545,
20,9,3,323,396100425,0.9075,0.1,True,893098,
20,11,3,133,443089777,0.295,0.0076923076923076,True,957584,
20,11,3,292,444007287,0.0925,0.0068027210884353,True,776681,
20,10,3,419,443286391,0.98,0.125,True,1151960,
20,21,3,63,386532164,0.0475,0.0037878787878787,True,162096,
20,4,3,69,339542811,1.0,1.0,True,1196458,
20,8,3,198,396428114,0.9625,0.1428571428571428,True,652157,
20,18,3,97,389874513,0.0725,0.0046082949308755,True,288197,
20,12,3,448,444662651,0.355,0.0104166666666666,True,1385643,
20,27,3,67,389546830,0.015,0.0032258064516129,True,77620,
20,10,3,52,385352512,0.6525,0.0256410256410256,True,1310953,
20,8,3,113,395051845,0.9975,0.5,True,1229024,
20,7,3,425,395379530,0.95,0.5,True,575975,
20,25,3,191,446432122,0.0225,0.0034129692832764,True,77268,
20,7,3,392,395903821,0.975,0.2,True,1520432,
20,8,3,95,341508894,0.9775,0.2,True,820889,
20,4,3,409,393806665,1.0,1.0,True,613845,
20,22,3,159,444859259,0.02,0.0035460992907801,True,63819,
20,30,3,199,444924798,0.0275,0.0031545741324921,True,84085,
20,15,3,479,446694274,0.0375,0.0046296296296296,True,98674,
20,29,3,219,448201599,0.035,0.0031746031746031,True,118034,
20,11,3,361,443745140,0.1625,0.0093457943925233,True,238230,
20,22,3,170,444531572,0.0225,0.0036764705882352,True,111743,
20,11,3,474,444269433,0.315,0.0238095238095238,True,1406908,
20,20,3,141,443155312,0.025,0.004,True,122133,
20,16,3,319,446235516,0.085,0.0047846889952153,True,311149,
20,11,3,389,444531582,0.2775,0.0112359550561797,True,857491,
20,7,3,362,395510602,0.9075,0.1666666666666666,True,858107,
20,17,3,29,388629323,0.045,0.0041322314049586,True,113977,
20,26,3,355,447087485,0.0225,0.0033222591362126,True,82084,
20,8,3,132,395248454,0.9675,0.2,True,711199,
20,20,3,414,443548531,0.035,0.0039370078740157,True,113942,
20,19,3,78,390136657,0.075,0.0038610038610038,True,358421,
20,22,3,234,444466037,0.015,0.0035087719298245,True,88681,
20,26,3,446,447218558,0.015,0.0031446540880503,True,65726,
20,16,3,111,445318002,0.0175,0.0036630036630036,True,60905,
20,30,3,127,443876213,0.02,0.0032362459546925,True,82818,
20,18,3,204,446628727,0.12,0.0042372881355932,True,556839,
20,26,3,474,447480703,0.02,0.0033333333333333,True,93738,
20,13,3,241,444334963,0.0975,0.00625,True,614970,
20,20,3,281,443876213,0.0225,0.0037878787878787,True,90919,
20,26,3,335,446825339,0.015,0.0032154340836012,True,71134,
20,8,3,170,395641672,1.0,1.0,True,1236949,
20,16,3,455,446694269,0.06,0.0047619047619047,True,270068,
20,18,3,20,388498243,0.0225,0.0040160642570281,True,94168,
20,8,3,87,341508895,0.9875,0.5,True,1122145,
20,29,3,492,449184642,0.015,0.0033003300330033,True,69077,
20,16,3,162,446038904,0.0425,0.0042735042735042,True,172714,
20,12,3,112,443286383,0.13,0.0063694267515923,True,389800,
20,29,3,383,448922497,0.015,0.0031948881789137,True,62385,
20,11,3,162,443417459,0.325,0.0129870129870129,True,748142,
20,8,3,69,341377823,0.9325,0.1666666666666666,True,1275955,
20,12,3,493,444990331,0.435,0.0117647058823529,True,617659,
20,17,3,225,446432121,0.0425,0.0047619047619047,True,171629,
20,18,3,55,389219147,0.025,0.0038610038610038,True,131759,
20,12,3,33,386073409,0.2575,0.0072992700729927,True,2089323,
20,26,3,53,388694856,0.015,0.0033222591362126,True,82682,
20,14,3,57,387515209,0.165,0.0073529411764705,True,637691,
20,28,3,476,448660355,0.0125,0.0030959752321981,True,73539,
20,18,3,54,389153610,0.03,0.003831417624521,True,94335,
20,22,3,364,445055865,0.065,0.0043859649122807,True,198823,
20,15,3,344,445776761,0.0925,0.0049751243781094,True,312789,
20,8,3,78,341443359,0.9,0.1428571428571428,True,913605,
20,8,3,365,396231502,0.9925,0.3333333333333333,True,981194,
20,24,3,474,446432125,0.03,0.0035087719298245,True,165284,
20,16,3,63,388301640,0.0675,0.0048543689320388,True,221356,
20,21,3,227,444007286,0.0425,0.0037735849056603,True,248640,
20,4,3,82,339346198,1.0,1.0,True,988436,
20,25,3,145,446038905,0.0225,0.003690036900369,True,104988,
20,14,3,111,444269424,0.155,0.0063291139240506,True,1190166,
20,5,3,264,394396489,1.0,1.0,True,661203,
20,10,3,203,442368878,0.835,0.037037037037037,True,732591,
20,17,3,403,446432119,0.045,0.0043103448275862,True,126513,
20,21,3,356,444531577,0.015,0.003610108303249,True,62938,
20,15,3,118,445252472,0.06,0.0053763440860215,True,173697,
20,17,3,169,447021952,0.105,0.0043103448275862,True,239863,
20,21,3,255,444269431,0.0275,0.003731343283582,True,162250,
20,29,3,120,447546230,0.03,0.0032894736842105,True,146490,
20,7,3,408,395313995,0.99,0.5,True,1075241,
20,24,3,388,446628737,0.0175,0.0034246575342465,True,66276,
20,23,3,415,445186935,0.015,0.0032051282051282,True,59198,
20,11,3,460,443876212,0.0575,0.0062111801242236,True,190541,
20,24,3,435,445973370,0.0125,0.0033112582781456,True,83745,
20,14,3,138,444990329,0.15,0.0059523809523809,True,708231,
20,11,3,382,444072823,0.1,0.0084033613445378,True,303234,
20,29,3,187,448791427,0.0125,0.0032362459546925,True,64658,
20,22,3,35,386728772,0.02,0.0035714285714285,True,70184,
20,13,3,182,444728183,0.05,0.006060606060606,True,244034,
20,12,3,252,444007284,0.7375,0.025,True,2064088,
20,4,3,419,393937738,1.0,1.0,True,780735,
20,18,3,328,447349630,0.05,0.0041493775933609,True,425463,
20,30,3,58,386794312,0.03,0.0032051282051282,True,115196,
20,27,3,45,389153610,0.0175,0.0031446540880503,True,81248,
20,24,3,285,446235517,0.0225,0.0034364261168384,True,67875,
20,29,3,21,389546822,0.02,0.0033222591362126,True,119917,
20,29,3,80,390267723,0.0175,0.0033333333333333,True,78572,
20,14,3,394,445907837,0.0325,0.005050505050505,True,175618,
20,11,3,425,443679605,0.07,0.0063291139240506,True,234579,
20,14,3,350,445121397,0.195,0.0059523809523809,True,765691,
20,22,3,27,386728773,0.0425,0.0037878787878787,True,124618,
20,10,3,103,442172269,0.5625,0.0208333333333333,True,2306123,
20,30,3,241,443941746,0.0125,0.0031152647975077,True,69523,
20,26,3,449,447415169,0.0325,0.0035971223021582,True,121232,
20,9,3,106,395641672,0.9,0.1111111111111111,True,1193764,
20,25,3,230,445776756,0.02,0.0034965034965034,True,177226,
20,14,3,135,444793718,0.0775,0.0057471264367816,True,522715,
20,9,3,14,340853526,0.9375,0.0909090909090909,True,1189926,
20,5,3,471,394724169,1.0,1.0,True,1019357,
20,27,3,480,447873917,0.01,0.0033003300330033,True,73432,
20,28,3,419,448070528,0.0225,0.0033444816053511,True,87478,
20,23,3,72,387515206,0.0325,0.003610108303249,True,170299,
20,30,3,52,386401090,0.0175,0.003125,True,65683,
20,19,3,156,447742846,0.0175,0.0037037037037037,True,110968,
20,29,3,192,448594815,0.0175,0.0032894736842105,True,97368,
20,19,3,81,389808971,0.03,0.0037735849056603,True,79917,
20,14,3,244,445055863,0.065,0.0046728971962616,True,415269,
20,7,3,395,396100432,1.0,1.0,True,1772544,
20,19,3,79,390202194,0.0275,0.0038167938931297,True,116190,
20,6,3,38,340001561,0.95,0.5,True,1017630,
20,21,3,402,443810673,0.02,0.003731343283582,True,101476,
20,19,3,64,389743436,0.0325,0.0039682539682539,True,179394,
20,8,3,175,395969357,0.995,0.5,True,1486574,
20,16,3,230,445711220,0.04,0.0040650406504065,True,170369,
20,12,3,368,444728188,0.12,0.0067114093959731,True,366815,
20,4,3,274,394003273,1.0,1.0,True,1026906,
20,16,3,20,387580737,0.0325,0.0040650406504065,True,100189,
20,7,3,232,394920774,0.765,0.5,True,1045021,
20,10,3,445,443417462,0.83,0.0476190476190476,True,1926049,
20,6,3,369,395445072,0.99,0.5,True,913313,
20,26,3,301,446169972,0.025,0.0034013605442176,True,97638,
